Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,AvgTalkDuration(Secs),Satisfaction rating
ID3995,Dan,11-03-2021,13:56:38,Streaming,Y,Y,100,00:01:05,65,1
ID4007,Dan,11-03-2021,15:24:29,Payment related,Y,Y,27,00:00:43,43,4
ID4014,Dan,11-03-2021,16:10:34,Admin Support,Y,Y,73,00:02:57,177,2
ID4020,Dan,11-03-2021,17:39:50,Streaming,Y,Y,91,00:00:57,57,1
ID4026,Dan,12-03-2021,09:36:00,Contract related,Y,Y,121,00:04:24,264,4
ID4027,Dan,12-03-2021,09:57:36,Technical Support,Y,Y,59,00:01:07,67,3
ID4046,Dan,12-03-2021,11:16:48,Technical Support,Y,Y,46,00:03:49,229,4
ID4053,Dan,12-03-2021,14:00:58,Streaming,Y,N,118,00:02:37,157,3
ID4069,Dan,12-03-2021,17:11:02,Payment related,Y,Y,39,00:05:43,343,4
ID4081,Dan,13-03-2021,11:15:22,Technical Support,Y,Y,123,00:02:39,159,2
ID4089,Dan,13-03-2021,13:42:14,Contract related,Y,Y,13,00:01:55,115,4
ID4097,Dan,13-03-2021,14:41:17,Contract related,Y,Y,99,00:00:34,34,4
ID4098,Dan,13-03-2021,14:41:17,Admin Support,Y,Y,94,00:05:52,352,1
ID4116,Dan,13-03-2021,17:02:24,Contract related,Y,Y,90,00:04:05,245,4
ID4119,Dan,13-03-2021,17:44:10,Contract related,Y,Y,38,00:05:43,343,3
ID4126,Dan,14-03-2021,09:57:36,Contract related,Y,Y,89,00:06:20,380,3
ID4141,Dan,14-03-2021,13:00:29,Payment related,Y,Y,119,00:02:17,137,1
ID4144,Dan,14-03-2021,13:09:07,Streaming,Y,Y,19,00:04:26,266,5
ID4145,Dan,14-03-2021,13:16:19,Technical Support,N,N,,,0,
ID4156,Dan,14-03-2021,14:25:26,Admin Support,N,N,,,0,
ID4164,Dan,14-03-2021,15:43:12,Streaming,Y,N,48,00:04:16,256,4
ID4167,Dan,14-03-2021,16:36:29,Streaming,Y,Y,95,00:02:31,151,4
ID4168,Dan,14-03-2021,16:36:29,Contract related,Y,Y,28,00:06:48,408,3
ID4170,Dan,14-03-2021,17:57:07,Streaming,N,N,,,0,
ID4171,Dan,15-03-2021,09:08:38,Admin Support,N,N,,,0,
ID4176,Dan,15-03-2021,09:44:38,Streaming,Y,N,94,00:03:31,211,4
ID4178,Dan,15-03-2021,10:00:29,Contract related,Y,Y,34,00:00:38,38,4
ID4196,Dan,15-03-2021,13:33:36,Admin Support,Y,Y,119,00:01:54,114,3
ID4202,Dan,15-03-2021,14:26:53,Admin Support,Y,Y,92,00:04:14,254,5
ID4206,Dan,15-03-2021,16:04:48,Contract related,Y,N,40,00:05:57,357,2
ID4214,Dan,15-03-2021,17:18:14,Technical Support,Y,Y,51,00:06:02,362,4
ID4218,Dan,15-03-2021,17:32:38,Technical Support,Y,Y,122,00:06:34,394,3
ID4225,Dan,16-03-2021,10:09:07,Admin Support,Y,Y,95,00:04:00,240,4
ID4227,Dan,16-03-2021,10:10:34,Streaming,Y,Y,106,00:06:52,412,3
ID4231,Dan,16-03-2021,10:23:31,Admin Support,N,N,,,0,
ID4236,Dan,16-03-2021,11:12:29,Streaming,N,N,,,0,
ID4252,Dan,16-03-2021,13:32:10,Payment related,Y,Y,61,00:01:30,90,3
ID4254,Dan,16-03-2021,13:56:38,Contract related,Y,N,38,00:04:55,295,2
ID4264,Dan,16-03-2021,14:34:05,Payment related,Y,Y,71,00:06:01,361,3
ID4277,Dan,16-03-2021,17:09:36,Payment related,Y,N,105,00:05:32,332,4
ID4282,Dan,17-03-2021,09:05:46,Streaming,Y,Y,57,00:06:06,366,5
ID4290,Dan,17-03-2021,11:44:10,Contract related,Y,Y,74,00:03:05,185,3
ID4292,Dan,17-03-2021,12:43:12,Admin Support,N,N,,,0,
ID4304,Dan,17-03-2021,14:21:07,Payment related,Y,Y,29,00:01:50,110,5
ID4310,Dan,17-03-2021,16:20:38,Streaming,N,N,,,0,
ID4322,Dan,17-03-2021,17:13:55,Payment related,Y,Y,68,00:03:29,209,4
ID4327,Dan,17-03-2021,17:48:29,Streaming,Y,Y,108,00:03:15,195,4
ID4329,Dan,17-03-2021,18:00:00,Contract related,Y,Y,21,00:04:39,279,5
ID4335,Dan,18-03-2021,10:32:10,Streaming,Y,Y,123,00:04:04,244,3
ID4336,Dan,18-03-2021,10:32:10,Streaming,Y,Y,71,00:05:41,341,3
ID4339,Dan,18-03-2021,11:38:24,Contract related,N,N,,,0,
ID4355,Dan,18-03-2021,14:41:17,Admin Support,N,N,,,0,
ID4371,Dan,18-03-2021,17:08:10,Streaming,Y,Y,37,00:05:55,355,3
ID4391,Dan,19-03-2021,11:29:46,Contract related,Y,Y,98,00:01:26,86,3
ID4402,Dan,19-03-2021,13:07:41,Contract related,Y,Y,107,00:06:01,361,4
ID4424,Dan,20-03-2021,09:57:36,Technical Support,Y,Y,16,00:02:55,175,5
ID4425,Dan,20-03-2021,10:17:46,Admin Support,Y,Y,102,00:06:15,375,3
ID4431,Dan,20-03-2021,11:12:29,Payment related,N,N,,,0,
ID4450,Dan,20-03-2021,13:46:34,Contract related,Y,Y,65,00:05:49,349,2
ID4459,Dan,20-03-2021,15:43:12,Payment related,Y,Y,56,00:02:47,167,2
ID4479,Dan,21-03-2021,09:04:19,Contract related,Y,Y,97,00:02:39,159,2
ID4491,Dan,21-03-2021,11:31:12,Payment related,N,N,,,0,
ID4505,Dan,21-03-2021,13:09:07,Payment related,Y,Y,124,00:03:38,218,3
ID4507,Dan,21-03-2021,13:30:43,Contract related,Y,Y,110,00:05:20,320,5
ID4515,Dan,21-03-2021,14:22:34,Payment related,Y,Y,114,00:01:58,118,4
ID4527,Dan,21-03-2021,16:06:14,Payment related,Y,Y,63,00:01:51,111,4
ID4535,Dan,21-03-2021,17:32:38,Contract related,Y,Y,108,00:05:28,328,4
ID4543,Dan,22-03-2021,10:03:22,Streaming,Y,Y,114,00:05:43,343,3
ID4560,Dan,22-03-2021,13:26:24,Technical Support,Y,Y,120,00:02:03,123,3
ID4569,Dan,22-03-2021,14:48:29,Contract related,Y,Y,30,00:02:19,139,1
ID4576,Dan,22-03-2021,15:41:46,Contract related,Y,N,109,00:06:06,366,2
ID4578,Dan,22-03-2021,16:03:22,Technical Support,Y,Y,26,00:02:31,151,3
ID4587,Dan,22-03-2021,17:39:50,Admin Support,Y,Y,37,00:04:20,260,3
ID4588,Dan,22-03-2021,17:39:50,Payment related,N,N,,,0,
ID4596,Dan,23-03-2021,09:47:31,Technical Support,Y,Y,27,00:00:42,42,5
ID4597,Dan,23-03-2021,11:22:34,Technical Support,Y,Y,53,00:00:35,35,1
ID4607,Dan,23-03-2021,13:52:19,Streaming,Y,Y,80,00:03:00,180,1
ID4610,Dan,23-03-2021,14:05:17,Admin Support,Y,Y,29,00:02:43,163,1
ID4623,Dan,23-03-2021,16:33:36,Technical Support,Y,Y,93,00:00:36,36,4
ID4624,Dan,23-03-2021,16:33:36,Payment related,Y,Y,24,00:02:57,177,4
ID4627,Dan,23-03-2021,16:39:22,Payment related,Y,N,50,00:04:42,282,2
ID4632,Dan,23-03-2021,17:21:07,Admin Support,Y,Y,65,00:05:20,320,3
ID4633,Dan,23-03-2021,17:32:38,Contract related,Y,Y,30,00:03:00,180,3
ID4639,Dan,24-03-2021,09:00:00,Technical Support,Y,Y,21,00:02:34,154,3
ID4640,Dan,24-03-2021,09:00:00,Payment related,Y,Y,61,00:05:47,347,5
ID4642,Dan,24-03-2021,09:12:58,Streaming,Y,Y,75,00:05:39,339,4
ID4647,Dan,24-03-2021,09:50:24,Technical Support,N,N,,,0,
ID4649,Dan,24-03-2021,09:59:02,Payment related,N,N,,,0,
ID4661,Dan,24-03-2021,11:34:05,Payment related,Y,Y,82,00:01:07,67,3
ID4665,Dan,24-03-2021,13:17:46,Technical Support,Y,Y,11,00:06:23,383,5
ID4671,Dan,24-03-2021,14:26:53,Technical Support,Y,Y,52,00:01:08,68,3
ID4683,Dan,24-03-2021,16:16:19,Payment related,Y,N,113,00:03:54,234,1
ID4705,Dan,25-03-2021,10:53:46,Streaming,Y,Y,67,00:06:32,392,2
ID4729,Dan,25-03-2021,16:06:14,Admin Support,Y,Y,25,00:04:08,248,2
ID4730,Dan,25-03-2021,16:06:14,Contract related,Y,Y,106,00:03:41,221,4
ID4741,Dan,26-03-2021,09:24:29,Payment related,Y,N,78,00:02:20,140,4
ID4745,Dan,26-03-2021,10:00:29,Payment related,Y,Y,45,00:05:40,340,2
ID4748,Dan,26-03-2021,10:06:14,Payment related,Y,N,59,00:02:21,141,2
ID4756,Dan,26-03-2021,11:48:29,Technical Support,Y,Y,49,00:05:47,347,3
ID4768,Dan,26-03-2021,12:51:50,Technical Support,Y,Y,121,00:01:00,60,3
ID4782,Dan,26-03-2021,15:53:17,Technical Support,Y,Y,44,00:02:44,164,1
ID4789,Dan,26-03-2021,17:13:55,Contract related,Y,Y,16,00:04:20,260,4
ID4791,Dan,26-03-2021,17:42:43,Streaming,Y,Y,36,00:01:47,107,4
ID4800,Dan,27-03-2021,11:22:34,Contract related,Y,Y,78,00:02:33,153,2
ID4810,Dan,27-03-2021,12:54:43,Streaming,Y,Y,92,00:03:18,198,3
ID4819,Dan,27-03-2021,14:36:58,Streaming,Y,Y,68,00:03:58,238,5
ID4824,Dan,27-03-2021,15:21:36,Payment related,Y,Y,79,00:06:39,399,3
ID4827,Dan,27-03-2021,15:36:00,Streaming,Y,Y,56,00:02:06,126,3
ID4832,Dan,27-03-2021,15:46:05,Payment related,Y,Y,69,00:05:33,333,5
ID4836,Dan,27-03-2021,15:53:17,Technical Support,Y,Y,57,00:03:29,209,3
ID4840,Dan,27-03-2021,16:16:19,Admin Support,Y,Y,88,00:01:51,111,4
ID4851,Dan,28-03-2021,09:12:58,Streaming,Y,Y,13,00:02:05,125,3
ID4853,Dan,28-03-2021,09:38:53,Technical Support,Y,Y,99,00:04:36,276,3
ID4855,Dan,28-03-2021,10:26:24,Admin Support,Y,N,22,00:02:58,178,5
ID4871,Dan,28-03-2021,15:12:58,Technical Support,Y,N,70,00:04:00,240,5
ID4874,Dan,28-03-2021,16:01:55,Payment related,Y,Y,112,00:03:40,220,5
ID4876,Dan,28-03-2021,16:04:48,Payment related,N,N,,,0,
ID4885,Dan,28-03-2021,17:52:48,Contract related,Y,Y,32,00:00:47,47,3
ID4913,Dan,29-03-2021,13:01:55,Admin Support,Y,N,27,00:02:06,126,3
ID4926,Dan,29-03-2021,14:58:34,Streaming,N,N,,,0,
ID4927,Dan,29-03-2021,15:04:19,Technical Support,Y,Y,73,00:03:15,195,3
ID4939,Dan,29-03-2021,15:43:12,Contract related,Y,Y,109,00:03:27,207,2
ID4941,Dan,29-03-2021,15:44:38,Technical Support,Y,Y,63,00:03:16,196,5
ID4944,Dan,29-03-2021,16:10:34,Admin Support,Y,Y,91,00:06:59,419,3
ID4954,Dan,30-03-2021,12:01:26,Streaming,N,N,,,0,
ID4957,Dan,30-03-2021,12:36:00,Admin Support,Y,Y,114,00:06:54,414,4
ID4961,Dan,30-03-2021,13:50:53,Contract related,N,N,,,0,
ID4970,Dan,30-03-2021,16:46:34,Technical Support,Y,Y,41,00:02:06,126,5
ID4975,Dan,31-03-2021,09:10:05,Technical Support,Y,Y,102,00:02:26,146,5
ID4995,Dan,31-03-2021,15:33:07,Payment related,N,N,,,0,
ID0001,Diane,01-01-2021,09:12:58,Contract related,Y,Y,109,00:02:23,143,3
ID0007,Diane,01-01-2021,10:22:05,Payment related,Y,Y,24,00:03:40,220,2
ID0008,Diane,01-01-2021,10:22:05,Payment related,Y,Y,22,00:00:38,38,4
ID0025,Diane,01-01-2021,12:30:14,Streaming,Y,Y,97,00:04:09,249,3
ID0033,Diane,01-01-2021,13:33:36,Technical Support,Y,Y,57,00:06:49,409,3
ID0036,Diane,01-01-2021,13:42:14,Streaming,N,N,,,0,
ID0043,Diane,01-01-2021,14:47:02,Technical Support,Y,Y,45,00:06:21,381,3
ID0045,Diane,01-01-2021,15:44:38,Admin Support,Y,Y,25,00:05:13,313,5
ID0061,Diane,02-01-2021,09:18:43,Streaming,Y,Y,17,00:06:15,375,3
ID0066,Diane,02-01-2021,09:38:53,Technical Support,Y,N,90,00:01:23,83,4
ID0069,Diane,02-01-2021,10:33:36,Contract related,Y,Y,69,00:04:45,285,4
ID0070,Diane,02-01-2021,10:33:36,Admin Support,N,N,,,0,
ID0076,Diane,02-01-2021,11:42:43,Admin Support,N,N,,,0,
ID0081,Diane,02-01-2021,12:00:00,Admin Support,Y,Y,118,00:02:06,126,4
ID0095,Diane,02-01-2021,13:13:26,Streaming,Y,Y,24,00:01:36,96,3
ID0100,Diane,02-01-2021,13:20:38,Technical Support,Y,Y,95,00:05:11,311,1
ID0103,Diane,02-01-2021,13:49:26,Payment related,Y,Y,22,00:03:56,236,2
ID0112,Diane,02-01-2021,15:10:05,Technical Support,Y,Y,24,00:06:06,366,5
ID0117,Diane,02-01-2021,17:47:02,Streaming,N,N,,,0,
ID0126,Diane,03-01-2021,10:37:55,Payment related,Y,Y,44,00:05:38,338,4
ID0132,Diane,03-01-2021,10:58:05,Payment related,Y,Y,113,00:05:40,340,4
ID0144,Diane,03-01-2021,11:38:24,Technical Support,Y,Y,31,00:02:55,175,5
ID0150,Diane,03-01-2021,11:58:34,Payment related,Y,Y,88,00:00:58,58,1
ID0168,Diane,03-01-2021,14:03:50,Streaming,Y,Y,113,00:01:22,82,3
ID0173,Diane,03-01-2021,16:29:17,Technical Support,N,N,,,0,
ID0178,Diane,04-01-2021,09:01:26,Streaming,Y,Y,93,00:06:32,392,5
ID0186,Diane,04-01-2021,10:27:50,Technical Support,N,N,,,0,
ID0188,Diane,04-01-2021,11:09:36,Admin Support,Y,N,89,00:04:16,256,3
ID0204,Diane,04-01-2021,13:32:10,Admin Support,Y,Y,17,00:02:03,123,5
ID0220,Diane,04-01-2021,15:48:58,Payment related,Y,Y,22,00:00:50,50,1
ID0251,Diane,05-01-2021,12:12:58,Payment related,Y,Y,92,00:01:55,115,5
ID0257,Diane,05-01-2021,14:42:43,Admin Support,Y,Y,110,00:01:41,101,1
ID0261,Diane,05-01-2021,15:20:10,Contract related,Y,Y,47,00:06:02,362,4
ID0264,Diane,05-01-2021,15:31:41,Streaming,Y,Y,72,00:06:48,408,3
ID0275,Diane,05-01-2021,16:27:50,Technical Support,Y,Y,60,00:04:07,247,4
ID0276,Diane,05-01-2021,16:27:50,Contract related,Y,Y,59,00:06:04,364,2
ID0281,Diane,05-01-2021,17:38:24,Technical Support,Y,Y,81,00:01:51,111,3
ID0286,Diane,05-01-2021,17:57:07,Streaming,Y,Y,45,00:05:13,313,2
ID0300,Diane,06-01-2021,11:29:46,Payment related,Y,Y,80,00:04:27,267,4
ID0310,Diane,06-01-2021,13:30:43,Admin Support,N,N,,,0,
ID0318,Diane,06-01-2021,14:32:38,Streaming,Y,Y,108,00:05:03,303,4
ID0334,Diane,06-01-2021,16:39:22,Contract related,Y,Y,11,00:00:34,34,4
ID0348,Diane,07-01-2021,09:07:12,Technical Support,N,N,,,0,
ID0353,Diane,07-01-2021,10:23:31,Admin Support,Y,Y,52,00:01:55,115,5
ID0363,Diane,07-01-2021,11:47:02,Admin Support,Y,Y,72,00:03:25,205,3
ID0383,Diane,07-01-2021,16:07:41,Admin Support,N,N,,,0,
ID0391,Diane,07-01-2021,17:39:50,Streaming,Y,Y,76,00:01:23,83,4
ID0394,Diane,07-01-2021,17:47:02,Technical Support,N,N,,,0,
ID0396,Diane,07-01-2021,17:48:29,Admin Support,Y,Y,86,00:02:58,178,2
ID0401,Diane,08-01-2021,09:24:29,Technical Support,Y,Y,37,00:01:05,65,3
ID0403,Diane,08-01-2021,09:47:31,Contract related,Y,Y,114,00:04:13,253,5
ID0413,Diane,08-01-2021,11:00:58,Contract related,Y,Y,115,00:06:10,370,3
ID0416,Diane,08-01-2021,11:16:48,Technical Support,Y,N,112,00:03:34,214,4
ID0426,Diane,08-01-2021,12:48:58,Contract related,Y,N,87,00:06:18,378,4
ID0427,Diane,08-01-2021,13:10:34,Payment related,N,N,,,0,
ID0436,Diane,08-01-2021,15:37:26,Admin Support,N,N,,,0,
ID0439,Diane,08-01-2021,15:53:17,Streaming,Y,Y,40,00:01:21,81,4
ID0440,Diane,08-01-2021,15:53:17,Admin Support,Y,Y,55,00:05:21,321,2
ID0446,Diane,08-01-2021,18:00:00,Payment related,Y,N,111,00:05:14,314,5
ID0455,Diane,09-01-2021,10:29:17,Streaming,Y,Y,119,00:06:47,407,3
ID0479,Diane,09-01-2021,12:33:07,Payment related,Y,Y,61,00:00:36,36,5
ID0483,Diane,09-01-2021,12:50:24,Payment related,Y,Y,92,00:02:25,145,3
ID0493,Diane,09-01-2021,14:19:41,Streaming,Y,Y,44,00:02:54,174,3
ID0501,Diane,09-01-2021,17:05:17,Payment related,Y,Y,119,00:00:50,50,4
ID0518,Diane,10-01-2021,09:08:38,Technical Support,Y,Y,69,00:03:53,233,3
ID0522,Diane,10-01-2021,10:35:02,Admin Support,Y,Y,102,00:02:38,158,4
ID0533,Diane,10-01-2021,12:27:22,Admin Support,Y,Y,34,00:03:52,232,4
ID0549,Diane,10-01-2021,14:25:26,Admin Support,Y,Y,74,00:06:34,394,3
ID0555,Diane,10-01-2021,15:56:10,Payment related,Y,Y,48,00:01:06,66,4
ID0563,Diane,10-01-2021,16:42:14,Contract related,N,N,,,0,
ID0567,Diane,10-01-2021,17:24:00,Payment related,Y,Y,55,00:04:14,254,4
ID0577,Diane,10-01-2021,17:48:29,Contract related,Y,Y,47,00:00:58,58,3
ID0583,Diane,11-01-2021,09:38:53,Admin Support,Y,Y,81,00:04:21,261,5
ID0585,Diane,11-01-2021,09:38:53,Payment related,N,N,,,0,
ID0589,Diane,11-01-2021,10:04:48,Admin Support,Y,Y,22,00:05:42,342,3
ID0591,Diane,11-01-2021,10:13:26,Payment related,Y,Y,47,00:02:32,152,3
ID0594,Diane,11-01-2021,10:20:38,Payment related,Y,Y,70,00:01:27,87,5
ID0610,Diane,11-01-2021,12:10:05,Payment related,Y,Y,25,00:00:53,53,3
ID0611,Diane,11-01-2021,12:20:10,Payment related,Y,Y,16,00:06:22,382,4
ID0624,Diane,11-01-2021,13:55:12,Streaming,Y,Y,76,00:03:55,235,4
ID0632,Diane,11-01-2021,14:24:00,Admin Support,N,N,,,0,
ID0638,Diane,11-01-2021,14:32:38,Streaming,N,N,,,0,
ID0646,Diane,11-01-2021,15:59:02,Streaming,Y,Y,40,00:02:56,176,5
ID0649,Diane,11-01-2021,16:43:41,Payment related,N,N,,,0,
ID0669,Diane,12-01-2021,10:16:19,Admin Support,N,N,,,0,
ID0671,Diane,12-01-2021,10:39:22,Payment related,Y,N,41,00:05:47,347,5
ID0679,Diane,12-01-2021,11:41:17,Contract related,N,N,,,0,
ID0687,Diane,12-01-2021,13:37:55,Payment related,Y,Y,110,00:04:46,286,3
ID0692,Diane,12-01-2021,14:12:29,Technical Support,N,N,,,0,
ID0700,Diane,12-01-2021,15:47:31,Streaming,Y,Y,24,00:06:25,385,4
ID0703,Diane,12-01-2021,16:12:00,Admin Support,Y,Y,91,00:01:40,100,3
ID0724,Diane,13-01-2021,09:46:05,Contract related,Y,Y,112,00:06:57,417,2
ID0729,Diane,13-01-2021,11:06:43,Payment related,N,N,,,0,
ID0739,Diane,13-01-2021,12:37:26,Payment related,Y,Y,77,00:02:04,124,3
ID0749,Diane,13-01-2021,15:14:24,Technical Support,Y,Y,53,00:03:36,216,3
ID0756,Diane,13-01-2021,15:40:19,Contract related,Y,Y,28,00:01:03,63,2
ID0757,Diane,13-01-2021,17:58:34,Technical Support,Y,Y,123,00:04:28,268,3
ID0782,Diane,14-01-2021,12:11:31,Admin Support,Y,Y,12,00:06:19,379,4
ID0790,Diane,14-01-2021,13:30:43,Contract related,Y,Y,86,00:04:33,273,5
ID0801,Diane,14-01-2021,15:51:50,Streaming,N,N,,,0,
ID0805,Diane,14-01-2021,16:27:50,Contract related,Y,Y,21,00:01:40,100,4
ID0816,Diane,14-01-2021,17:32:38,Streaming,Y,Y,60,00:04:13,253,4
ID0823,Diane,15-01-2021,10:56:38,Streaming,Y,Y,29,00:03:00,180,4
ID0828,Diane,15-01-2021,11:38:24,Streaming,Y,Y,91,00:03:47,227,3
ID0835,Diane,15-01-2021,14:08:10,Streaming,Y,Y,92,00:03:59,239,4
ID0837,Diane,15-01-2021,14:13:55,Admin Support,Y,Y,42,00:04:19,259,2
ID0840,Diane,15-01-2021,15:01:26,Payment related,N,N,,,0,
ID0841,Diane,15-01-2021,15:21:36,Technical Support,Y,N,60,00:03:28,208,4
ID0844,Diane,15-01-2021,15:30:14,Streaming,Y,Y,79,00:06:12,372,3
ID0845,Diane,15-01-2021,15:46:05,Technical Support,Y,Y,21,00:05:57,357,5
ID0854,Diane,15-01-2021,16:43:41,Streaming,Y,Y,54,00:05:39,339,5
ID0867,Diane,16-01-2021,10:30:43,Technical Support,Y,Y,15,00:01:09,69,2
ID0869,Diane,16-01-2021,10:52:19,Contract related,Y,Y,23,00:01:01,61,4
ID0876,Diane,16-01-2021,12:28:48,Contract related,Y,N,107,00:03:36,216,4
ID0890,Diane,16-01-2021,14:11:02,Contract related,Y,Y,26,00:01:11,71,1
ID0893,Diane,16-01-2021,14:39:50,Technical Support,N,N,,,0,
ID0894,Diane,16-01-2021,14:39:50,Contract related,N,N,,,0,
ID0936,Diane,17-01-2021,13:30:43,Payment related,Y,Y,97,00:02:39,159,2
ID0937,Diane,17-01-2021,13:36:29,Contract related,Y,Y,67,00:01:51,111,3
ID0942,Diane,17-01-2021,14:00:58,Streaming,Y,N,113,00:02:45,165,2
ID0943,Diane,17-01-2021,14:18:14,Streaming,N,N,,,0,
ID0945,Diane,17-01-2021,14:28:19,Payment related,Y,Y,97,00:02:35,155,5
ID0952,Diane,17-01-2021,15:01:26,Admin Support,Y,Y,61,00:00:38,38,5
ID0962,Diane,17-01-2021,17:06:43,Admin Support,Y,Y,97,00:06:46,406,4
ID0964,Diane,17-01-2021,17:16:48,Admin Support,Y,N,91,00:04:09,249,3
ID0975,Diane,18-01-2021,09:36:00,Admin Support,N,N,,,0,
ID0986,Diane,18-01-2021,11:55:41,Admin Support,Y,Y,39,00:06:51,411,4
ID0988,Diane,18-01-2021,11:57:07,Streaming,Y,Y,26,00:01:35,95,1
ID0989,Diane,18-01-2021,11:58:34,Contract related,Y,Y,43,00:02:34,154,3
ID1036,Diane,19-01-2021,09:18:43,Streaming,Y,Y,59,00:05:02,302,5
ID1044,Diane,19-01-2021,10:19:12,Admin Support,Y,N,89,00:03:20,200,3
ID1065,Diane,19-01-2021,13:26:24,Streaming,Y,Y,99,00:02:16,136,5
ID1066,Diane,19-01-2021,13:26:24,Streaming,Y,Y,23,00:04:32,272,4
ID1070,Diane,19-01-2021,13:37:55,Contract related,N,N,,,0,
ID1090,Diane,19-01-2021,17:15:22,Contract related,Y,Y,48,00:06:35,395,4
ID1109,Diane,20-01-2021,12:27:22,Technical Support,Y,Y,63,00:04:50,290,2
ID1120,Diane,20-01-2021,13:59:31,Payment related,N,N,,,0,
ID1138,Diane,21-01-2021,09:56:10,Admin Support,Y,Y,82,00:04:53,293,4
ID1166,Diane,21-01-2021,16:29:17,Payment related,Y,Y,16,00:04:23,263,3
ID1182,Diane,22-01-2021,09:11:31,Admin Support,Y,Y,20,00:01:08,68,3
ID1183,Diane,22-01-2021,09:11:31,Technical Support,Y,Y,112,00:03:37,217,1
ID1186,Diane,22-01-2021,09:24:29,Streaming,Y,Y,53,00:05:02,302,4
ID1192,Diane,22-01-2021,10:37:55,Contract related,Y,N,55,00:04:40,280,4
ID1208,Diane,22-01-2021,14:44:10,Admin Support,Y,Y,57,00:01:21,81,5
ID1227,Diane,22-01-2021,17:38:24,Streaming,Y,Y,64,00:01:42,102,3
ID1237,Diane,23-01-2021,09:57:36,Admin Support,Y,Y,12,00:05:31,331,3
ID1239,Diane,23-01-2021,10:49:26,Admin Support,N,N,,,0,
ID1249,Diane,23-01-2021,11:35:31,Contract related,Y,Y,110,00:05:03,303,5
ID1254,Diane,23-01-2021,11:44:10,Streaming,N,N,,,0,
ID1258,Diane,23-01-2021,12:14:24,Payment related,Y,Y,33,00:01:44,104,5
ID1263,Diane,23-01-2021,13:33:36,Admin Support,Y,Y,44,00:03:12,192,5
ID1264,Diane,23-01-2021,13:33:36,Contract related,Y,N,62,00:03:33,213,4
ID1276,Diane,23-01-2021,16:37:55,Technical Support,Y,Y,12,00:05:48,348,3
ID1278,Diane,23-01-2021,16:45:07,Streaming,Y,Y,116,00:04:58,298,3
ID1286,Diane,24-01-2021,09:05:46,Streaming,Y,Y,48,00:06:36,396,2
ID1308,Diane,24-01-2021,11:11:02,Streaming,Y,Y,55,00:06:30,390,1
ID1312,Diane,24-01-2021,12:21:36,Streaming,Y,Y,58,00:04:19,259,4
ID1319,Diane,24-01-2021,14:15:22,Technical Support,Y,Y,28,00:03:50,230,5
ID1322,Diane,24-01-2021,14:45:36,Technical Support,Y,Y,124,00:03:09,189,2
ID1337,Diane,24-01-2021,17:54:14,Admin Support,Y,Y,22,00:01:46,106,4
ID1349,Diane,25-01-2021,10:27:50,Admin Support,N,N,,,0,
ID1353,Diane,25-01-2021,11:03:50,Technical Support,Y,Y,61,00:02:05,125,5
ID1354,Diane,25-01-2021,11:03:50,Technical Support,Y,Y,99,00:05:33,333,5
ID1357,Diane,25-01-2021,11:48:29,Contract related,Y,Y,24,00:04:43,283,3
ID1370,Diane,25-01-2021,12:18:43,Payment related,Y,Y,37,00:05:39,339,4
ID1383,Diane,25-01-2021,14:12:29,Streaming,N,N,,,0,
ID1395,Diane,25-01-2021,15:51:50,Admin Support,Y,Y,44,00:05:57,357,5
ID1401,Diane,25-01-2021,17:32:38,Payment related,Y,Y,19,00:06:38,398,5
ID1411,Diane,26-01-2021,10:27:50,Contract related,Y,Y,103,00:02:31,151,3
ID1412,Diane,26-01-2021,10:27:50,Contract related,Y,Y,68,00:02:18,138,3
ID1413,Diane,26-01-2021,10:40:48,Contract related,Y,Y,57,00:05:29,329,2
ID1415,Diane,26-01-2021,10:50:53,Payment related,Y,Y,72,00:01:31,91,3
ID1423,Diane,26-01-2021,11:47:02,Streaming,Y,Y,39,00:03:52,232,5
ID1424,Diane,26-01-2021,11:47:02,Contract related,Y,Y,78,00:06:35,395,4
ID1425,Diane,26-01-2021,12:48:58,Streaming,Y,Y,106,00:01:52,112,3
ID1432,Diane,26-01-2021,13:04:48,Streaming,Y,Y,110,00:05:17,317,2
ID1439,Diane,26-01-2021,14:26:53,Admin Support,Y,Y,65,00:06:42,402,5
ID1441,Diane,26-01-2021,14:51:22,Admin Support,Y,Y,40,00:04:48,288,3
ID1443,Diane,26-01-2021,15:15:50,Admin Support,Y,Y,109,00:00:52,52,1
ID1448,Diane,26-01-2021,15:25:55,Payment related,Y,Y,125,00:01:22,82,5
ID1451,Diane,26-01-2021,15:30:14,Contract related,Y,Y,94,00:00:46,46,4
ID1463,Diane,27-01-2021,09:10:05,Streaming,Y,Y,95,00:02:55,175,3
ID1464,Diane,27-01-2021,09:10:05,Contract related,Y,Y,13,00:03:14,194,5
ID1484,Diane,27-01-2021,13:07:41,Streaming,Y,Y,86,00:03:27,207,2
ID1487,Diane,27-01-2021,13:22:05,Contract related,Y,Y,15,00:06:54,414,2
ID1500,Diane,27-01-2021,15:23:02,Streaming,N,N,,,0,
ID1529,Diane,28-01-2021,10:40:48,Contract related,Y,Y,48,00:01:31,91,3
ID1530,Diane,28-01-2021,10:40:48,Streaming,Y,N,58,00:02:35,155,1
